Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Netherlands,Status
halo-engagement-ring-princess-diamond-with-side-diamonds,,,,,,,,,Yellow Gold,,Lab-Grown 1.00ct DVS2,,,halo-engagement-ring-princess-diamond-with-side-diamonds-yellow-gold-100ct,0,shopify,deny,manual,990,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-princess-diamond-with-side-diamonds,,,,,,,,,Yellow Gold,,Lab-Grown 1.50ct DVS2,,,halo-engagement-ring-princess-diamond-with-side-diamonds-yellow-gold-150ct,0,shopify,deny,manual,1250,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-princess-diamond-with-side-diamonds,,,,,,,,,Yellow Gold,,Natural Diamond,,,halo-engagement-ring-princess-diamond-with-side-diamonds-yellow-gold-natural,0,shopify,deny,manual,3000,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-princess-diamond-with-side-diamonds,,,,,,,,,Rose Gold,,Lab-Grown 0.50ct DVS2,,,halo-engagement-ring-princess-diamond-with-side-diamonds-rose-gold-050ct,0,shopify,deny,manual,790,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-princess-diamond-with-side-diamonds,,,,,,,,,Rose Gold,,Lab-Grown 1.00ct DVS2,,,halo-engagement-ring-princess-diamond-with-side-diamonds-rose-gold-100ct,0,shopify,deny,manual,990,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-princess-diamond-with-side-diamonds,,,,,,,,,Rose Gold,,Lab-Grown 1.50ct DVS2,,,halo-engagement-ring-princess-diamond-with-side-diamonds-rose-gold-150ct,0,shopify,deny,manual,1250,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-princess-diamond-with-side-diamonds,,,,,,,,,Rose Gold,,Natural Diamond,,,halo-engagement-ring-princess-diamond-with-side-diamonds-rose-gold-natural,0,shopify,deny,manual,3000,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-cushion-diamond-no-side-diamonds,Halo Engagement Ring – Cushion Diamond – No Side Diamonds,"Romantic halo design with a cushion-cut center stone, surrounded by sparkling accents.",Diamonds by Caroline Scheltjens,Engagement Rings,Engagement Rings,"Engagement Rings, Halo, Cushion, No Side Diamonds, Lab-Grown Diamond, Natural Diamond",TRUE,Metal Color,White Gold,Diamond Type,Lab-Grown 0.50ct DVS2,,,halo-engagement-ring-cushion-diamond-no-side-diamonds-white-gold-050ct,0,shopify,deny,manual,790,,TRUE,TRUE,,,,,FALSE,Halo Engagement Ring – Cushion Diamond – No Side Diamonds | Diamonds by Caroline Scheltjens,"Romantic halo design with a cushion-cut center stone, surrounded by sparkling accents.",,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-cushion-diamond-no-side-diamonds,,,,,,,,,White Gold,,Lab-Grown 1.00ct DVS2,,,halo-engagement-ring-cushion-diamond-no-side-diamonds-white-gold-100ct,0,shopify,deny,manual,990,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-cushion-diamond-no-side-diamonds,,,,,,,,,White Gold,,Lab-Grown 1.50ct DVS2,,,halo-engagement-ring-cushion-diamond-no-side-diamonds-white-gold-150ct,0,shopify,deny,manual,1250,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-cushion-diamond-no-side-diamonds,,,,,,,,,White Gold,,Natural Diamond,,,halo-engagement-ring-cushion-diamond-no-side-diamonds-white-gold-natural,0,shopify,deny,manual,3000,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-cushion-diamond-no-side-diamonds,,,,,,,,,Yellow Gold,,Lab-Grown 0.50ct DVS2,,,halo-engagement-ring-cushion-diamond-no-side-diamonds-yellow-gold-050ct,0,shopify,deny,manual,790,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-cushion-diamond-no-side-diamonds,,,,,,,,,Yellow Gold,,Lab-Grown 1.00ct DVS2,,,halo-engagement-ring-cushion-diamond-no-side-diamonds-yellow-gold-100ct,0,shopify,deny,manual,990,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-cushion-diamond-no-side-diamonds,,,,,,,,,Yellow Gold,,Lab-Grown 1.50ct DVS2,,,halo-engagement-ring-cushion-diamond-no-side-diamonds-yellow-gold-150ct,0,shopify,deny,manual,1250,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-cushion-diamond-no-side-diamonds,,,,,,,,,Yellow Gold,,Natural Diamond,,,halo-engagement-ring-cushion-diamond-no-side-diamonds-yellow-gold-natural,0,shopify,deny,manual,3000,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-cushion-diamond-no-side-diamonds,,,,,,,,,Rose Gold,,Lab-Grown 0.50ct DVS2,,,halo-engagement-ring-cushion-diamond-no-side-diamonds-rose-gold-050ct,0,shopify,deny,manual,790,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-cushion-diamond-no-side-diamonds,,,,,,,,,Rose Gold,,Lab-Grown 1.00ct DVS2,,,halo-engagement-ring-cushion-diamond-no-side-diamonds-rose-gold-100ct,0,shopify,deny,manual,990,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-cushion-diamond-no-side-diamonds,,,,,,,,,Rose Gold,,Lab-Grown 1.50ct DVS2,,,halo-engagement-ring-cushion-diamond-no-side-diamonds-rose-gold-150ct,0,shopify,deny,manual,1250,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-cushion-diamond-no-side-diamonds,,,,,,,,,Rose Gold,,Natural Diamond,,,halo-engagement-ring-cushion-diamond-no-side-diamonds-rose-gold-natural,0,shopify,deny,manual,3000,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-emerald-diamond-no-side-diamonds,Halo Engagement Ring – Emerald Diamond – No Side Diamonds,"Elegant halo design with an emerald-cut center stone, surrounded by sparkling accents.",Diamonds by Caroline Scheltjens,Engagement Rings,Engagement Rings,"Engagement Rings, Halo, Emerald, No Side Diamonds, Lab-Grown Diamond, Natural Diamond",TRUE,Metal Color,White Gold,Diamond Type,Lab-Grown 0.50ct DVS2,,,halo-engagement-ring-emerald-diamond-no-side-diamonds-white-gold-050ct,0,shopify,deny,manual,790,,TRUE,TRUE,,,,,FALSE,Halo Engagement Ring – Emerald Diamond – No Side Diamonds | Diamonds by Caroline Scheltjens,"Elegant halo design with an emerald-cut center stone, surrounded by sparkling accents.",,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-emerald-diamond-no-side-diamonds,,,,,,,,,White Gold,,Lab-Grown 1.00ct DVS2,,,halo-engagement-ring-emerald-diamond-no-side-diamonds-white-gold-100ct,0,shopify,deny,manual,990,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-emerald-diamond-no-side-diamonds,,,,,,,,,White Gold,,Lab-Grown 1.50ct DVS2,,,halo-engagement-ring-emerald-diamond-no-side-diamonds-white-gold-150ct,0,shopify,deny,manual,1250,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-emerald-diamond-no-side-diamonds,,,,,,,,,White Gold,,Natural Diamond,,,halo-engagement-ring-emerald-diamond-no-side-diamonds-white-gold-natural,0,shopify,deny,manual,3000,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-emerald-diamond-no-side-diamonds,,,,,,,,,Yellow Gold,,Lab-Grown 0.50ct DVS2,,,halo-engagement-ring-emerald-diamond-no-side-diamonds-yellow-gold-050ct,0,shopify,deny,manual,790,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-emerald-diamond-no-side-diamonds,,,,,,,,,Yellow Gold,,Lab-Grown 1.00ct DVS2,,,halo-engagement-ring-emerald-diamond-no-side-diamonds-yellow-gold-100ct,0,shopify,deny,manual,990,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-emerald-diamond-no-side-diamonds,,,,,,,,,Yellow Gold,,Lab-Grown 1.50ct DVS2,,,halo-engagement-ring-emerald-diamond-no-side-diamonds-yellow-gold-150ct,0,shopify,deny,manual,1250,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-emerald-diamond-no-side-diamonds,,,,,,,,,Yellow Gold,,Natural Diamond,,,halo-engagement-ring-emerald-diamond-no-side-diamonds-yellow-gold-natural,0,shopify,deny,manual,3000,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-emerald-diamond-no-side-diamonds,,,,,,,,,Rose Gold,,Lab-Grown 0.50ct DVS2,,,halo-engagement-ring-emerald-diamond-no-side-diamonds-rose-gold-050ct,0,shopify,deny,manual,790,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-emerald-diamond-no-side-diamonds,,,,,,,,,Rose Gold,,Lab-Grown 1.00ct DVS2,,,halo-engagement-ring-emerald-diamond-no-side-diamonds-rose-gold-100ct,0,shopify,deny,manual,990,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-emerald-diamond-no-side-diamonds,,,,,,,,,Rose Gold,,Lab-Grown 1.50ct DVS2,,,halo-engagement-ring-emerald-diamond-no-side-diamonds-rose-gold-150ct,0,shopify,deny,manual,1250,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
halo-engagement-ring-emerald-diamond-no-side-diamonds,,,,,,,,,Rose Gold,,Natural Diamond,,,halo-engagement-ring-emerald-diamond-no-side-diamonds-rose-gold-natural,0,shopify,deny,manual,3000,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
timeless-necklace,Timeless Necklace,Delicate and elegant necklace with a brilliant diamond pendant in your choice of 18K gold.,Diamonds by Caroline Scheltjens,Necklaces,Necklaces,"Necklaces, Timeless, Lab-Grown Diamond, Natural Diamond",TRUE,Metal Color,White Gold,Diamond Type,Lab-Grown 0.50ct DVS2,,,timeless-necklace-white-gold-050ct,0,shopify,deny,manual,750,,TRUE,TRUE,,,,,FALSE,Timeless Necklace | Diamonds by Caroline Scheltjens,Delicate and elegant necklace with a brilliant diamond pendant in your choice of 18K gold.,,,,,new,TRUE,,,,,,,g,,,TRUE,active
timeless-necklace,,,,,,,,,White Gold,,Lab-Grown 1.00ct DVS2,,,timeless-necklace-white-gold-100ct,0,shopify,deny,manual,950,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
timeless-necklace,,,,,,,,,White Gold,,Lab-Grown 1.50ct DVS2,,,timeless-necklace-white-gold-150ct,0,shopify,deny,manual,1210,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
timeless-necklace,,,,,,,,,White Gold,,Natural Diamond,,,timeless-necklace-white-gold-natural,0,shopify,deny,manual,3000,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
timeless-necklace,,,,,,,,,Yellow Gold,,Lab-Grown 0.50ct DVS2,,,timeless-necklace-yellow-gold-050ct,0,shopify,deny,manual,750,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
timeless-necklace,,,,,,,,,Yellow Gold,,Lab-Grown 1.00ct DVS2,,,timeless-necklace-yellow-gold-100ct,0,shopify,deny,manual,950,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
timeless-necklace,,,,,,,,,Yellow Gold,,Lab-Grown 1.50ct DVS2,,,timeless-necklace-yellow-gold-150ct,0,shopify,deny,manual,1210,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
timeless-necklace,,,,,,,,,Yellow Gold,,Natural Diamond,,,timeless-necklace-yellow-gold-natural,0,shopify,deny,manual,3000,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
timeless-necklace,,,,,,,,,Rose Gold,,Lab-Grown 0.50ct DVS2,,,timeless-necklace-rose-gold-050ct,0,shopify,deny,manual,750,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
timeless-necklace,,,,,,,,,Rose Gold,,Lab-Grown 1.00ct DVS2,,,timeless-necklace-rose-gold-100ct,0,shopify,deny,manual,950,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
timeless-necklace,,,,,,,,,Rose Gold,,Lab-Grown 1.50ct DVS2,,,timeless-necklace-rose-gold-150ct,0,shopify,deny,manual,1210,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
timeless-necklace,,,,,,,,,Rose Gold,,Natural Diamond,,,timeless-necklace-rose-gold-natural,0,shopify,deny,manual,3000,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
classic-stud-earrings,Classic Stud Earrings,Timeless diamond stud earrings in your choice of 18K gold.,Diamonds by Caroline Scheltjens,Earrings,Earrings,"Earrings, Studs, Lab-Grown Diamond, Natural Diamond",TRUE,Metal Color,White Gold,Diamond Type,Lab-Grown 0.50ct DVS2,,,classic-stud-earrings-white-gold-050ct,0,shopify,deny,manual,690,,TRUE,TRUE,,,,,FALSE,Classic Stud Earrings | Diamonds by Caroline Scheltjens,Timeless diamond stud earrings in your choice of 18K gold.,,,,,new,TRUE,,,,,,,g,,,TRUE,active
classic-stud-earrings,,,,,,,,,White Gold,,Lab-Grown 1.00ct DVS2,,,classic-stud-earrings-white-gold-100ct,0,shopify,deny,manual,890,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
classic-stud-earrings,,,,,,,,,White Gold,,Lab-Grown 1.50ct DVS2,,,classic-stud-earrings-white-gold-150ct,0,shopify,deny,manual,1150,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
classic-stud-earrings,,,,,,,,,White Gold,,Natural Diamond,,,classic-stud-earrings-white-gold-natural,0,shopify,deny,manual,3000,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
classic-stud-earrings,,,,,,,,,Yellow Gold,,Lab-Grown 0.50ct DVS2,,,classic-stud-earrings-yellow-gold-050ct,0,shopify,deny,manual,690,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
classic-stud-earrings,,,,,,,,,Yellow Gold,,Lab-Grown 1.00ct DVS2,,,classic-stud-earrings-yellow-gold-100ct,0,shopify,deny,manual,890,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
classic-stud-earrings,,,,,,,,,Yellow Gold,,Lab-Grown 1.50ct DVS2,,,classic-stud-earrings-yellow-gold-150ct,0,shopify,deny,manual,1150,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
classic-stud-earrings,,,,,,,,,Yellow Gold,,Natural Diamond,,,classic-stud-earrings-yellow-gold-natural,0,shopify,deny,manual,3000,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
classic-stud-earrings,,,,,,,,,Rose Gold,,Lab-Grown 0.50ct DVS2,,,classic-stud-earrings-rose-gold-050ct,0,shopify,deny,manual,690,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
classic-stud-earrings,,,,,,,,,Rose Gold,,Lab-Grown 1.00ct DVS2,,,classic-stud-earrings-rose-gold-100ct,0,shopify,deny,manual,890,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
classic-stud-earrings,,,,,,,,,Rose Gold,,Lab-Grown 1.50ct DVS2,,,classic-stud-earrings-rose-gold-150ct,0,shopify,deny,manual,1150,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
classic-stud-earrings,,,,,,,,,Rose Gold,,Natural Diamond,,,classic-stud-earrings-rose-gold-natural,0,shopify,deny,manual,3000,,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,,,,,,,g,,,TRUE,active
